Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL,
0.7499998,-0.7778,0.7824,0.1485,-0.0101,0.7684,-0.7904,0.1493,0.0035,-0.0546,0.0548,-0.0550,0.0526, 
0.7749998,-0.7795,0.7850,0.1486,-0.0124,0.7712,-0.7925,0.1493,0.0067,-0.0546,0.0548,-0.0550,0.0529, 
0.7999998,-0.7808,0.7872,0.1488,-0.0143,0.7734,-0.7944,0.1493,0.0093,-0.0547,0.0548,-0.0550,0.0531, 
0.8249997,-0.7848,0.7914,0.1488,-0.0199,0.7779,-0.7989,0.1493,0.0154,-0.0547,0.0548,-0.0550,0.0533, 
0.8499997,-0.7872,0.7954,0.1489,-0.0246,0.7807,-0.8031,0.1493,0.0205,-0.0548,0.0548,-0.0550,0.0534, 
0.8749997,-0.7887,0.7989,0.1490,-0.0285,0.7826,-0.8069,0.1493,0.0247,-0.0548,0.0549,-0.0550,0.0535, 
0.8999997,-0.7898,0.8019,0.1490,-0.0318,0.7839,-0.8101,0.1494,0.0283,-0.0548,0.0549,-0.0550,0.0536, 
0.9249997,-0.7905,0.8045,0.1491,-0.0346,0.7848,-0.8129,0.1494,0.0312,-0.0548,0.0549,-0.0550,0.0537, 
0.9499996,-0.7940,0.8090,0.1491,-0.0408,0.7882,-0.8182,0.1495,0.0376,-0.0548,0.0549,-0.0550,0.0537, 
0.9749996,-0.7960,0.8132,0.1491,-0.0460,0.7902,-0.8230,0.1495,0.0430,-0.0548,0.0549,-0.0550,0.0537, 
0.9999996,-0.7971,0.8169,0.1492,-0.0504,0.7913,-0.8273,0.1496,0.0474,-0.0549,0.0549,-0.0550,0.0537, 
1.025,-0.7979,0.8201,0.1492,-0.0540,0.7920,-0.8309,0.1496,0.0512,-0.0549,0.0549,-0.0550,0.0537, 
1.05,-0.7984,0.8229,0.1492,-0.0571,0.7924,-0.8341,0.1497,0.0543,-0.0549,0.0549,-0.0550,0.0537, 
1.075,-0.8016,0.8275,0.1492,-0.0636,0.7954,-0.8396,0.1497,0.0608,-0.0549,0.0549,-0.0550,0.0537, 
1.1,-0.8035,0.8318,0.1492,-0.0690,0.7971,-0.8447,0.1497,0.0663,-0.0549,0.0549,-0.0550,0.0537, 
1.125,-0.8045,0.8356,0.1492,-0.0736,0.7979,-0.8491,0.1498,0.0708,-0.0549,0.0549,-0.0550,0.0537, 
1.149999,-0.8051,0.8389,0.1493,-0.0774,0.7984,-0.8529,0.1498,0.0746,-0.0549,0.0549,-0.0550,0.0536, 
1.174999,-0.8055,0.8417,0.1493,-0.0806,0.7986,-0.8562,0.1499,0.0778,-0.0549,0.0549,-0.0550,0.0536, 
1.199999,-0.8088,0.8465,0.1493,-0.0873,0.8016,-0.8619,0.1499,0.0845,-0.0549,0.0549,-0.0550,0.0536, 
1.224999,-0.8106,0.8509,0.1493,-0.0930,0.8031,-0.8671,0.1500,0.0901,-0.0549,0.0549,-0.0550,0.0535, 
1.249999,-0.8116,0.8548,0.1493,-0.0978,0.8039,-0.8717,0.1500,0.0948,-0.0549,0.0549,-0.0550,0.0535, 
1.274999,-0.8122,0.8582,0.1493,-0.1017,0.8043,-0.8756,0.1500,0.0987,-0.0549,0.0549,-0.0550,0.0535, 
1.299999,-0.8126,0.8611,0.1493,-0.1050,0.8045,-0.8789,0.1500,0.1019,-0.0549,0.0549,-0.0550,0.0534, 
1.324999,-0.8196,0.8692,0.1493,-0.1173,0.8082,-0.8854,0.1500,0.1095,-0.0549,0.0549,-0.0550,0.0534, 
1.349999,-0.8236,0.8769,0.1493,-0.1277,0.8100,-0.8913,0.1500,0.1158,-0.0549,0.0549,-0.0550,0.0533, 
1.374999,-0.8259,0.8838,0.1493,-0.1363,0.8109,-0.8964,0.1500,0.1211,-0.0549,0.0549,-0.0550,0.0533, 
1.399999,-0.8272,0.8899,0.1493,-0.1436,0.8113,-0.9009,0.1500,0.1254,-0.0549,0.0549,-0.0550,0.0532, 
1.424999,-0.8280,0.8951,0.1493,-0.1496,0.8115,-0.9047,0.1500,0.1291,-0.0549,0.0549,-0.0550,0.0532, 
1.449999,-0.8353,0.9052,0.1492,-0.1642,0.8151,-0.9115,0.1500,0.1369,-0.0549,0.0550,-0.0550,0.0531, 
1.474999,-0.8394,0.9146,0.1492,-0.1765,0.8168,-0.9177,0.1500,0.1435,-0.0549,0.0550,-0.0550,0.0530, 
1.499999,-0.8418,0.9229,0.1492,-0.1867,0.8177,-0.9232,0.1500,0.1490,-0.0549,0.0550,-0.0550,0.0530, 
1.524999,-0.8431,0.9302,0.1492,-0.1953,0.8181,-0.9279,0.1500,0.1536,-0.0549,0.0550,-0.0550,0.0529, 
1.549999,-0.8440,0.9364,0.1492,-0.2025,0.8182,-0.9319,0.1500,0.1573,-0.0549,0.0550,-0.0550,0.0528, 
1.574999,-0.8532,0.9489,0.1492,-0.2207,0.8219,-0.9389,0.1500,0.1653,-0.0549,0.0550,-0.0550,0.0528, 
1.599999,-0.8585,0.9606,0.1492,-0.2361,0.8236,-0.9453,0.1500,0.1721,-0.0549,0.0550,-0.0550,0.0527, 
1.624999,-0.8615,0.9711,0.1492,-0.2489,0.8245,-0.9509,0.1500,0.1777,-0.0550,0.0550,-0.0550,0.0526, 
1.649999,-0.8632,0.9802,0.1492,-0.2597,0.8249,-0.9557,0.1500,0.1823,-0.0550,0.0550,-0.0550,0.0525, 
1.674999,-0.8643,0.9880,0.1492,-0.2686,0.8250,-0.9597,0.1500,0.1862,-0.0550,0.0550,-0.0550,0.0525, 
1.699999,-0.8743,1.0024,0.1492,-0.2893,0.8287,-0.9668,0.1500,0.1942,-0.0550,0.0550,-0.0550,0.0524, 
1.724999,-0.8800,1.0158,0.1492,-0.3067,0.8304,-0.9733,0.1500,0.2010,-0.0550,0.0550,-0.0550,0.0523, 
1.749999,-0.8832,1.0277,0.1492,-0.3212,0.8312,-0.9790,0.1500,0.2065,-0.0550,0.0550,-0.0550,0.0522, 
1.774999,-0.8851,1.0380,0.1492,-0.3334,0.8316,-0.9839,0.1500,0.2111,-0.0550,0.0550,-0.0550,0.0521, 
1.799999,-0.8862,1.0468,0.1492,-0.3435,0.8316,-0.9881,0.1500,0.2149,-0.0550,0.0550,-0.0550,0.0520, 
1.824999,-0.8972,1.0630,0.1492,-0.3665,0.8353,-0.9953,0.1500,0.2229,-0.0550,0.0550,-0.0550,0.0519, 
1.849999,-0.9035,1.0779,0.1492,-0.3859,0.8370,-1.0019,0.1500,0.2296,-0.0550,0.0550,-0.0550,0.0518, 
1.874999,-0.9070,1.0912,0.1492,-0.4021,0.8377,-1.0077,0.1500,0.2352,-0.0550,0.0550,-0.0550,0.0517, 
