Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL,
5.699997,-1.0733,1.6395,0.093,-1.07994,1.0133,-1.6407,0.149,0.9576447,-0.0550,0.0549,-0.0550,0.0547, 
5.799997,-1.0723,1.6408,0.093,-1.08001,1.0129,-1.6407,0.149,0.9575574,-0.0550,0.0549,-0.0550,0.0547, 
5.899997,-1.0793,1.6417,0.093,-1.080149,1.0060,-1.6390,0.138,0.9576971,-0.0550,0.0549,-0.0550,0.0547, 
5.999997,-1.0830,1.6390,0.093,-1.08008,1.0016,-1.6427,0.121,0.9576447,-0.0550,0.0549,-0.0550,0.0547, 
6.099997,-1.0733,1.6407,0.093,-1.079975,1.0125,-1.6400,0.102,0.9576272,-0.0550,0.0549,-0.0550,0.0547, 
6.199996,-1.0734,1.6394,0.093,-1.079992,1.0124,-1.6416,0.081,0.9574527,-0.0550,0.0549,-0.0550,0.0547, 
6.299996,-1.0729,1.6386,0.093,-1.08001,1.0129,-1.6424,0.065,0.9573655,-0.0550,0.0549,-0.0550,0.0547, 
6.399996,-1.0759,1.6383,0.092,-1.079992,1.0101,-1.6428,0.059,0.9573306,-0.0505,0.0480,-0.0550,0.0547, 
6.499996,-1.0743,1.6408,0.093,-1.079957,1.0105,-1.6412,0.049,0.9574702,-0.0438,0.0375,-0.0550,0.0547, 
6.599996,-1.0799,1.6385,0.092,-1.080045,1.0067,-1.6431,0.044,0.9573655,-0.0369,0.0267,-0.0550,0.0547, 
6.699996,-1.0773,1.6382,0.093,-1.079957,1.0077,-1.6425,0.041,0.95754,-0.0335,0.0213,-0.0550,0.0547, 
6.799996,-1.0753,1.6406,0.093,-1.079957,1.0087,-1.6414,0.040,0.9575749,-0.0317,0.0187,-0.0550,0.0547, 
6.899996,-1.0803,1.6382,0.092,-1.080027,1.0065,-1.6435,0.040,0.9574178,-0.0309,0.0173,-0.0550,0.0547, 
6.999996,-1.0773,1.6380,0.093,-1.079922,1.0078,-1.6425,0.039,0.9576098,-0.0305,0.0166,-0.0550,0.0547, 
7.099996,-1.0755,1.6404,0.093,-1.07994,1.0086,-1.6415,0.039,0.9576098,-0.0302,0.0163,-0.0550,0.0547, 
7.199996,-1.0805,1.6381,0.092,-1.08001,1.0065,-1.6436,0.039,0.9574353,-0.0301,0.0162,-0.0550,0.0547, 
7.299995,-1.0782,1.6380,0.092,-1.079957,1.0077,-1.6443,0.039,0.9574178,-0.0301,0.0161,-0.0550,0.0547, 
7.399995,-1.0788,1.6392,0.092,-1.079957,1.0104,-1.6420,0.039,0.9574702,-0.0300,0.0160,-0.0550,0.0547, 
7.499995,-1.0911,1.6404,0.093,-1.080027,0.9912,-1.6402,0.039,0.9580112,-0.0301,0.0160,-0.0549,0.0548, 
7.599995,-1.0928,1.6394,0.092,-1.079783,0.9928,-1.6453,0.039,0.9573131,-0.0299,0.0162,-0.0550,0.0546, 
7.699995,-1.0797,1.6385,0.092,-1.079888,1.0116,-1.6449,0.039,0.9571037,-0.0300,0.0160,-0.0550,0.0546, 
7.799995,-1.0775,1.6412,0.093,-1.079975,1.0144,-1.6432,0.039,0.9569815,-0.0299,0.0160,-0.0550,0.0545, 
7.899995,-1.0867,1.6385,0.093,-1.08008,1.0031,-1.6443,0.039,0.9572782,-0.0300,0.0160,-0.0550,0.0546, 
7.999995,-1.0847,1.6406,0.093,-1.080149,1.0049,-1.6425,0.039,0.9572956,-0.0300,0.0159,-0.0506,0.0477, 
8.099995,-1.0835,1.6416,0.093,-1.080167,1.0045,-1.6412,0.039,0.9573829,-0.0300,0.0159,-0.0440,0.0372, 
8.199995,-1.0835,1.6399,0.093,-1.080114,1.0047,-1.6425,0.039,0.9574527,-0.0300,0.0160,-0.0371,0.0265, 
8.299995,-1.0776,1.6449,0.100,-1.078753,1.0154,-1.6454,0.037,0.9568244,-0.0294,0.0166,-0.0340,0.0208, 
8.399996,-1.0728,1.6445,0.113,-1.079521,1.0180,-1.6435,0.039,0.9569466,-0.0297,0.0162,-0.0321,0.0183, 
8.499996,-1.0822,1.6418,0.129,-1.079957,1.0079,-1.6443,0.040,0.956772,-0.0298,0.0161,-0.0312,0.0170, 
8.599997,-1.0776,1.6396,0.139,-1.08001,1.0096,-1.6435,0.039,0.9572259,-0.0299,0.0160,-0.0307,0.0164, 
8.699997,-1.0760,1.6411,0.144,-1.080027,1.0094,-1.6420,0.039,0.9574876,-0.0299,0.0160,-0.0304,0.0161, 
8.799997,-1.0802,1.6384,0.147,-1.08008,1.0072,-1.6436,0.039,0.9574876,-0.0299,0.0160,-0.0303,0.0160, 
8.899998,-1.0783,1.6415,0.148,-1.080114,1.0089,-1.6421,0.039,0.9574353,-0.0299,0.0160,-0.0303,0.0158, 
8.999998,-1.0808,1.6382,0.149,-1.080411,1.0059,-1.6424,0.040,0.9576796,-0.0301,0.0158,-0.0302,0.0159, 
9.099998,-1.0762,1.6377,0.149,-1.080219,1.0090,-1.6422,0.039,0.9576621,-0.0300,0.0159,-0.0302,0.0159, 
9.199999,-1.0756,1.6429,0.149,-1.080202,1.0119,-1.6408,0.039,0.9573829,-0.0299,0.0160,-0.0303,0.0157, 
9.299999,-1.0827,1.6417,0.150,-1.079573,1.0084,-1.6447,0.042,0.9573306,-0.0296,0.0162,-0.0304,0.0156, 
9.4,-1.0794,1.6392,0.150,-1.079853,1.0097,-1.6454,0.041,0.9573306,-0.0298,0.0161,-0.0303,0.0157, 
9.5,-1.0797,1.6396,0.150,-1.07994,1.0113,-1.6427,0.040,0.9574702,-0.0299,0.0160,-0.0303,0.0157, 
9.6,-1.0869,1.6387,0.150,-1.080184,1.0026,-1.6464,0.040,0.9572084,-0.0299,0.0159,-0.0303,0.0157, 
9.700001,-1.0846,1.6361,0.149,-1.080132,1.0058,-1.6458,0.039,0.9574178,-0.0300,0.0159,-0.0302,0.0158, 
9.800001,-1.0812,1.6400,0.150,-1.080114,1.0076,-1.6432,0.045,0.9574876,-0.0300,0.0159,-0.0302,0.0158, 
9.900002,-1.0839,1.6372,0.150,-1.080394,1.0041,-1.6430,0.058,0.9577494,-0.0302,0.0157,-0.0301,0.0159, 
10,-1.0832,1.6402,0.150,-1.080289,1.0048,-1.6416,0.076,0.9577146,-0.0301,0.0158,-0.0302,0.0158, 
10.1,-1.0833,1.6374,0.150,-1.080498,1.0035,-1.6418,0.096,0.9578542,-0.0302,0.0157,-0.0301,0.0159, 
10.2,-1.0795,1.6301,0.150,-1.092768,1.0071,-1.6405,0.117,0.9575924,-0.0301,0.0158,-0.0303,0.0157, 
10.3,-1.0865,1.6096,0.150,-1.110937,1.0016,-1.6447,0.133,0.9574527,-0.0298,0.0161,-0.0305,0.0155, 
10.4,-1.0825,1.5877,0.150,-1.132911,1.0059,-1.6461,0.141,0.957156,-0.0298,0.0160,-0.0306,0.0155, 
10.5,-1.0801,1.5635,0.149,-1.156316,1.0087,-1.6433,0.145,0.9573306,-0.0299,0.0160,-0.0305,0.0155, 
10.6,-1.0863,1.5414,0.150,-1.180628,0.9974,-1.6419,0.147,0.957505,-0.0299,0.0159,-0.0304,0.0156, 
10.7,-1.0842,1.4983,0.149,-1.22016,0.9961,-1.6446,0.148,0.9575225,-0.0299,0.0160,-0.0304,0.0156, 
10.8,-1.0685,1.4493,0.149,-1.270303,1.0100,-1.6413,0.148,0.9575749,-0.0300,0.0160,-0.0304,0.0156, 
10.90001,-1.0664,1.3882,0.149,-1.332384,1.0076,-1.6398,0.149,0.9577146,-0.0300,0.0160,-0.0303,0.0157, 
11.00001,-1.0643,1.3148,0.149,-1.403472,1.0061,-1.6424,0.149,0.95754,-0.0299,0.0160,-0.0304,0.0156, 
11.10001,-1.0603,1.2309,0.149,-1.485136,1.0091,-1.6438,0.149,0.9574178,-0.0299,0.0161,-0.0304,0.0156, 
11.20001,-1.0563,1.1473,0.149,-1.571704,1.0095,-1.6399,0.149,0.9574702,-0.0299,0.0160,-0.0304,0.0156, 
11.30001,-1.0669,1.0592,0.150,-1.658202,0.9991,-1.6459,0.150,0.9571037,-0.0297,0.0162,-0.0306,0.0155, 
11.40001,-1.0634,0.9775,0.150,-1.739971,1.0037,-1.6444,0.150,0.957505,-0.0296,0.0163,-0.0305,0.0155, 
11.50001,-1.0654,0.9012,0.150,-1.814828,0.9990,-1.6439,0.150,0.9573829,-0.0299,0.0160,-0.0305,0.0156, 
11.60001,-1.0638,0.8345,0.150,-1.881814,1.0030,-1.6438,0.150,0.9573306,-0.0296,0.0164,-0.0305,0.0155, 
11.70001,-1.0630,0.7727,0.150,-1.937577,1.0033,-1.6459,0.150,0.9569815,-0.0299,0.0160,-0.0305,0.0155, 
11.80001,-1.0642,0.7344,0.150,-1.977947,1.0037,-1.6410,0.149,0.9575574,-0.0300,0.0160,-0.0304,0.0156, 
11.90001,-1.0662,0.6981,0.150,-2.010741,1.0039,-1.6433,0.149,0.9573131,-0.0300,0.0160,-0.0305,0.0155, 
12.00001,-1.0709,0.6660,0.150,-2.039679,0.9941,-1.6408,0.150,0.9429141,-0.0301,0.0159,-0.0304,0.0157, 
12.10001,-1.0611,0.6360,0.149,-2.066732,0.9996,-1.6359,0.149,0.9201202,-0.0301,0.0159,-0.0304,0.0156, 
12.20001,-1.0615,0.6184,0.150,-2.088321,0.9944,-1.6260,0.149,0.8940624,-0.0300,0.0160,-0.0303,0.0156, 
12.30001,-1.0783,0.6085,0.150,-2.09923,0.9719,-1.6199,0.149,0.8659974,-0.0301,0.0159,-0.0304,0.0157, 
12.40001,-1.0795,0.5995,0.150,-2.10464,0.9671,-1.6147,0.149,0.8371472,-0.0301,0.0160,-0.0303,0.0157, 
12.50001,-1.0757,0.5974,0.150,-2.107223,0.9691,-1.6042,0.149,0.8079478,-0.0301,0.0159,-0.0302,0.0158, 
12.60001,-1.0751,0.5969,0.149,-2.10855,0.9684,-1.5962,0.149,0.7779631,-0.0300,0.0160,-0.0304,0.0156, 
12.70001,-1.0798,0.5923,0.149,-2.109283,0.9604,-1.5912,0.149,0.7481354,-0.0300,0.0160,-0.0303,0.0157, 
12.80001,-1.0738,0.5893,0.150,-2.109667,0.9659,-1.5845,0.149,0.717627,-0.0301,0.0159,-0.0305,0.0155, 
12.90001,-1.0710,0.5926,0.150,-2.109771,0.9663,-1.5722,0.149,0.6878343,-0.0301,0.0159,-0.0305,0.0156, 
13.00001,-1.0859,0.5931,0.150,-2.109911,0.9461,-1.5652,0.149,0.6579193,-0.0301,0.0159,-0.0305,0.0156, 
13.10001,-1.0852,0.5894,0.149,-2.110086,0.9439,-1.5603,0.149,0.6273935,-0.0301,0.0159,-0.0306,0.0154, 
13.20001,-1.0767,0.5899,0.150,-2.109946,0.9522,-1.5496,0.150,0.5973913,-0.0301,0.0158,-0.0307,0.0154, 
13.30001,-1.0805,0.5940,0.150,-2.110016,0.9436,-1.5363,0.149,0.5679476,-0.0302,0.0158,-0.0304,0.0156, 
13.40001,-1.0864,0.5907,0.150,-2.110138,0.9360,-1.5326,0.150,0.5374916,-0.0301,0.0159,-0.0306,0.0155, 
13.50002,-1.0839,0.5918,0.150,-2.109981,0.9347,-1.5203,0.150,0.5083969,-0.0303,0.0157,-0.0303,0.0157, 
13.60002,-1.0856,0.5865,0.148,-2.109632,0.9287,-1.5144,0.148,0.4793023,-0.0304,0.0156,-0.0300,0.0160, 
13.70002,-1.0833,0.5892,0.149,-2.109754,0.9306,-1.5044,0.149,0.4486543,-0.0303,0.0157,-0.0303,0.0158, 
13.80002,-1.0864,0.5932,0.149,-2.109789,0.9251,-1.4939,0.148,0.4186521,-0.0301,0.0159,-0.0302,0.0158, 
13.90002,-1.0890,0.5914,0.136,-2.109789,0.9190,-1.4871,0.149,0.3888768,-0.0302,0.0158,-0.0301,0.0159, 
14.00002,-1.0842,0.5886,0.117,-2.109806,0.9230,-1.4803,0.150,0.3583859,-0.0302,0.0158,-0.0303,0.0157, 
14.10002,-1.0789,0.5907,0.094,-2.109894,0.9228,-1.4710,0.149,0.3283488,-0.0301,0.0159,-0.0303,0.0157, 
